status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,198,52,843,198,2014-02-13T11:30:00,3,190175,158415
OK,179,57,843,179,2014-02-13T11:35:00,5,190624,158415
OK,176,58,843,176,2014-02-13T11:40:00,6,191073,158415
OK,180,57,843,180,2014-02-13T11:45:00,6,191522,158415
OK,170,60,843,170,2014-02-13T11:50:00,3,191971,158415
OK,179,57,843,179,2014-02-13T11:55:00,3,192420,158415
OK,191,54,843,191,2014-02-13T12:00:00,6,192869,158415
OK,194,53,843,194,2014-02-13T12:05:00,4,193318,158415
OK,163,63,843,163,2014-02-13T12:10:00,2,193767,158415
OK,184,56,843,184,2014-02-13T12:15:00,4,194216,158415
OK,179,57,843,179,2014-02-13T12:20:00,7,194665,158415
OK,173,59,843,173,2014-02-13T12:25:00,5,195114,158415
OK,159,65,843,159,2014-02-13T12:30:00,3,195563,158415
OK,177,58,843,177,2014-02-13T12:35:00,5,196012,158415
OK,177,58,843,177,2014-02-13T12:40:00,5,196461,158415
OK,179,57,843,179,2014-02-13T12:45:00,4,196910,158415
OK,172,60,843,172,2014-02-13T12:50:00,7,197359,158415
OK,168,61,843,168,2014-02-13T12:55:00,8,197808,158415
OK,179,57,843,179,2014-02-13T13:00:00,7,198257,158415
OK,179,57,843,179,2014-02-13T13:05:00,9,198706,158415
OK,175,59,843,175,2014-02-13T13:10:00,7,199155,158415
OK,175,59,843,175,2014-02-13T13:15:00,5,199604,158415
OK,206,50,843,206,2014-02-13T13:20:00,8,200053,158415
OK,204,50,843,204,2014-02-13T13:25:00,7,200502,158415
OK,165,62,843,165,2014-02-13T13:30:00,4,200951,158415
OK,190,54,843,190,2014-02-13T13:35:00,8,201400,158415
OK,207,50,843,207,2014-02-13T13:40:00,16,201849,158415
OK,184,56,843,184,2014-02-13T13:45:00,14,202298,158415
OK,154,67,843,154,2014-02-13T13:50:00,10,202747,158415
OK,162,64,843,162,2014-02-13T13:55:00,10,203196,158415
OK,171,60,843,171,2014-02-13T14:00:00,8,203645,158415
OK,186,55,843,186,2014-02-13T14:05:00,13,204094,158415
OK,174,59,843,174,2014-02-13T14:10:00,13,204543,158415
OK,166,62,843,166,2014-02-13T14:15:00,4,204992,158415
OK,172,60,843,172,2014-02-13T14:20:00,4,205441,158415
OK,170,60,843,170,2014-02-13T14:25:00,3,205890,158415
OK,180,57,843,180,2014-02-13T14:30:00,8,206339,158415
OK,186,55,843,186,2014-02-13T14:35:00,10,206788,158415
OK,197,52,843,197,2014-02-13T14:40:00,11,207237,158415
OK,210,49,843,210,2014-02-13T14:45:00,5,207686,158415
OK,216,48,843,216,2014-02-13T14:50:00,8,208135,158415
OK,195,53,843,195,2014-02-13T14:55:00,12,208584,158415
OK,192,54,843,192,2014-02-13T15:00:00,16,209033,158415
OK,197,52,843,197,2014-02-13T15:05:00,10,209482,158415
OK,245,42,843,245,2014-02-13T15:10:00,3,209931,158415
OK,241,43,843,241,2014-02-13T15:15:00,7,210380,158415
OK,214,48,843,214,2014-02-13T15:20:00,11,210829,158415
OK,207,50,843,207,2014-02-13T15:25:00,19,211278,158415
OK,199,52,843,199,2014-02-13T15:30:00,17,211727,158415
OK,198,52,843,198,2014-02-13T15:35:00,9,212176,158415
OK,184,56,843,184,2014-02-13T15:40:00,9,212625,158415
OK,184,56,843,184,2014-02-13T15:45:00,7,213074,158415
OK,183,56,843,183,2014-02-13T15:50:00,7,213523,158415
OK,190,54,843,190,2014-02-13T15:55:00,6,213972,158415
OK,214,48,843,214,2014-02-13T16:00:00,2,214421,158415
OK,203,51,843,203,2014-02-13T16:05:00,3,214870,158415
OK,179,57,843,179,2014-02-13T16:10:00,8,215319,158415
OK,180,57,843,180,2014-02-13T16:15:00,9,215768,158415
OK,178,58,843,178,2014-02-13T16:20:00,6,216217,158415
OK,160,64,843,160,2014-02-13T16:25:00,5,216666,158415
OK,186,55,843,186,2014-02-13T16:30:00,4,217115,158415
OK,159,65,843,159,2014-02-13T16:35:00,5,217564,158415
OK,159,65,843,159,2014-02-13T16:40:00,7,218013,158415
OK,185,56,843,185,2014-02-13T16:45:00,6,218462,158415
OK,201,51,843,201,2014-02-13T16:50:00,4,218911,158415
OK,194,53,843,194,2014-02-13T16:55:00,7,219360,158415
OK,191,54,843,191,2014-02-13T17:00:00,7,219809,158415
OK,195,53,843,195,2014-02-13T17:05:00,5,220258,158415
OK,206,50,843,206,2014-02-13T17:10:00,2,220707,158415
OK,149,69,843,149,2014-02-13T17:15:00,1,221156,158415
OK,163,63,843,163,2014-02-13T17:20:00,2,221605,158415
OK,195,53,843,195,2014-02-13T17:25:00,2,222054,158415
OK,176,58,843,176,2014-02-13T17:30:00,6,222503,158415
